Hub,Spoke,date,Device sample,Value,Overlap index
Marin,Sonoma,3/12/20,8281,0.282719316,94.26769767
Marin,Yolo,3/12/20,8579,0.023407287,77.88988071
Napa,Alameda,3/12/20,38213,0.169038012,100.9278023
Napa,Contra Costa,3/12/20,29084,0.260564876,104.7417348
Napa,Marin,3/12/20,4913,0.070078573,96.38121177
Napa,Sacramento,3/12/20,37356,0.134848163,101.800592
Napa,San Benito,3/12/20,2054,0.002760671,206.7175752
Napa,San Francisco,3/12/20,16472,0.091739223,90.46220547
Napa,San Joaquin,3/12/20,17489,0.025270758,93.52492417
Napa,San Mateo,3/12/20,20204,0.045657252,85.71789742
Napa,Santa Clara,3/12/20,38554,0.015926948,101.2794678
Napa,Santa Cruz,3/12/20,4103,0.000849437,104.8624443
Napa,Solano,3/12/20,12473,0.637077936,106.787353
Napa,Sonoma,3/12/20,8281,0.181779571,100.3865543
Napa,Yolo,3/12/20,8579,0.155234657,105.0165171
Sacramento,Alameda,3/12/20,38213,0.025136524,74.49029368
Sacramento,Contra Costa,3/12/20,29084,0.030945497,75.42835234
Sacramento,Marin,3/12/20,4913,0.00299818,69.97039696
Sacramento,Napa,3/12/20,4709,0.016998608,98.54618663
Sacramento,San Benito,3/12/20,2054,0.001124317,60.08949634
Sacramento,San Francisco,3/12/20,16472,0.008004069,72.8603084
Sacramento,San Joaquin,3/12/20,17489,0.068181818,98.01822416
Sacramento,San Mateo,3/12/20,20204,0.005300353,76.8502876
Sacramento,Santa Clara,3/12/20,38554,0.007308063,62.30238164
Sacramento,Santa Cruz,3/12/20,4103,0.001097548,102.1628362
Sacramento,Solano,3/12/20,12473,0.061061141,86.91837515
Sacramento,Sonoma,3/12/20,8281,0.005407431,86.5395269
Sacramento,Yolo,3/12/20,8579,0.136122711,98.47956515
San Benito,Alameda,3/12/20,38213,0.075949367,122.7266116
San Benito,Contra Costa,3/12/20,29084,0.037974684,138.2641143
San Benito,Marin,3/12/20,4913,0.011197663,103.6826087
San Benito,Napa,3/12/20,4709,0.006329114,196.8930168
San Benito,Sacramento,3/12/20,37356,0.020447907,67.55048145
San Benito,San Francisco,3/12/20,16472,0.02775073,133.5468481
San Benito,San Joaquin,3/12/20,17489,0.03164557,66.46309324
San Benito,San Mateo,3/12/20,20204,0.054040896,111.7496024
San Benito,Santa Clara,3/12/20,38554,0.548198637,98.43668104
San Benito,Santa Cruz,3/12/20,4103,0.127069133,112.0033559
San Benito,Solano,3/12/20,12473,0.018500487,149.4742896
San Benito,Sonoma,3/12/20,8281,0.009737098,153.6133093
San Benito,Yolo,3/12/20,8579,0.009737098,59.5123456
San Francisco,Alameda,3/12/20,38213,0.269426906,90.9861037
San Francisco,Contra Costa,3/12/20,29084,0.149769305,94.6060148
San Francisco,Marin,3/12/20,4913,0.068661972,95.29885556
San Francisco,Napa,3/12/20,4709,0.026226323,112.9075918
San Francisco,Sacramento,3/12/20,37356,0.018152016,99.50219065
San Francisco,San Benito,3/12/20,2054,0.003460418,165.8928111
San Francisco,San Joaquin,3/12/20,17489,0.015602234,115.2560692
San Francisco,San Mateo,3/12/20,20204,0.396733851,101.4530872
San Francisco,Santa Clara,3/12/20,38554,0.061862555,72.51613707
San Francisco,Santa Cruz,3/12/20,4103,0.003156872,84.2728288
San Francisco,Solano,3/12/20,12473,0.045774648,96.53356981
San Francisco,Sonoma,3/12/20,8281,0.020762506,92.42874083
San Francisco,Yolo,3/12/20,8579,0.017969888,91.10305803
San Joaquin,Alameda,3/12/20,38213,0.193321516,98.68914749
San Joaquin,Contra Costa,3/12/20,29084,0.065584081,100.5980082
San Joaquin,Marin,3/12/20,4913,0.004345589,93.97397393
San Joaquin,Napa,3/12/20,4709,0.006804277,92.11449811
San Joaquin,Sacramento,3/12/20,37356,0.145634399,100.0782128
San Joaquin,San Benito,3/12/20,2054,0.003716622,60.41975516
San Joaquin,San Francisco,3/12/20,16472,0.014694951,88.71178078
San Joaquin,San Mateo,3/12/20,20204,0.020241295,102.0444604
San Joaquin,Santa Clara,3/12/20,38554,0.042312311,77.79734905
San Joaquin,Santa Cruz,3/12/20,4103,0.002916119,159.9413284
San Joaquin,Solano,3/12/20,12473,0.025444565,90.1156621
San Joaquin,Sonoma,3/12/20,8281,0.004402767,88.11524743
San Joaquin,Yolo,3/12/20,8579,0.025387386,90.39821758
San Mateo,Alameda,3/12/20,38213,0.185656306,85.87153838
San Mateo,Contra Costa,3/12/20,29084,0.061472976,80.58473632
San Mateo,Marin,3/12/20,4913,0.017867749,75.49626509
San Mateo,Napa,3/12/20,4709,0.010641457,95.01420346
San Mateo,Sacramento,3/12/20,37356,0.00980004,90.08143612
San Mateo,San Benito,3/12/20,2054,0.005493962,122.6907227
San Mateo,San Francisco,3/12/20,16472,0.323450802,89.2582561
San Mateo,San Joaquin,3/12/20,17489,0.017521283,115.0456104
San Mateo,Santa Clara,3/12/20,38554,0.241189863,81.93357
San Mateo,Santa Cruz,3/12/20,4103,0.008117205,79.63377035
San Mateo,Solano,3/12/20,12473,0.019501089,83.67225534
San Mateo,Sonoma,3/12/20,8281,0.007077806,68.44811992
San Mateo,Yolo,3/12/20,8579,0.008760641,84.57954716
Santa Clara,Alameda,3/12/20,38213,0.139466722,84.6643671
Santa Clara,Contra Costa,3/12/20,29084,0.027260466,83.20471444
Santa Clara,Marin,3/12/20,4913,0.003397832,70.94352343
Santa Clara,Napa,3/12/20,4709,0.001945323,105.8490504
Santa Clara,Sacramento,3/12/20,37356,0.007080977,72.54688377
Santa Clara,San Benito,3/12/20,2054,0.029205789,106.4827028
Santa Clara,San Francisco,3/12/20,16472,0.026430461,62.82160047
Santa Clara,San Joaquin,3/12/20,17489,0.019193858,90.28567079
Santa Clara,San Mateo,3/12/20,20204,0.126394148,81.06163986
Santa Clara,Santa Cruz,3/12/20,4103,0.026923276,99.92453136
Santa Clara,Solano,3/12/20,12473,0.008948488,82.35459847
Santa Clara,Sonoma,3/12/20,8281,0.002023136,86.63620048
Santa Clara,Yolo,3/12/20,8579,0.005369093,80.37002395
Santa Cruz,Alameda,3/12/20,38213,0.051425786,162.6424203
Santa Cruz,Contra Costa,3/12/20,29084,0.019985377,149.9469171
Santa Cruz,Marin,3/12/20,4913,0.003168413,78.2503766
Santa Cruz,Napa,3/12/20,4709,0.000974896,106.0958066
Santa Cruz,Sacramento,3/12/20,37356,0.009992688,123.0725528
Santa Cruz,San Benito,3/12/20,2054,0.063611991,124.7781453
Santa Cruz,San Francisco,3/12/20,16472,0.012673653,76.47387553
Santa Cruz,San Joaquin,3/12/20,17489,0.012429929,178.1339543
Santa Cruz,San Mateo,3/12/20,20204,0.039970753,83.0948083
Santa Cruz,Santa Clara,3/12/20,38554,0.25298562,104.4461118
Santa Cruz,Solano,3/12/20,12473,0.010236412,124.450799
Santa Cruz,Sonoma,3/12/20,8281,0.001706069,143.4892802
Santa Cruz,Yolo,3/12/20,8579,0.006824275,116.5002764
Solano,Alameda,3/12/20,38213,0.145674657,81.88961703
Solano,Contra Costa,3/12/20,29084,0.271386194,84.30121695
Solano,Marin,3/12/20,4913,0.036077928,85.81665203
Solano,Napa,3/12/20,4709,0.240519522,109.8107876
Solano,Sacramento,3/12/20,37356,0.18287501,93.53664515
Solano,San Benito,3/12/20,2054,0.003046581,154.1651832
Solano,San Francisco,3/12/20,16472,0.060450573,76.05300795
Solano,San Joaquin,3/12/20,17489,0.035677062,95.61839545
Solano,San Mateo,3/12/20,20204,0.031588231,75.52944835
Solano,Santa Clara,3/12/20,38554,0.027659745,76.48814907
Solano,Santa Cruz,3/12/20,4103,0.003367273,111.0182115
Solano,Sonoma,3/12/20,8281,0.059488495,94.15098166
Solano,Yolo,3/12/20,8579,0.233704802,101.1212171
Sonoma,Alameda,3/12/20,38213,0.038038884,80.73174755
Sonoma,Contra Costa,3/12/20,29084,0.056514914,92.72681452
Sonoma,Marin,3/12/20,4913,0.167733366,93.77051056
Sonoma,Napa,3/12/20,4709,0.103369158,109.1678301
Sonoma,Sacramento,3/12/20,37356,0.024393189,97.14426701
Sonoma,San Benito,3/12/20,2054,0.002415167,161.8994944
Sonoma,San Francisco,3/12/20,16472,0.04129936,77.87704875
Sonoma,San Joaquin,3/12/20,17489,0.009298394,98.68002652
Sonoma,San Mateo,3/12/20,20204,0.017268446,65.59149995
Sonoma,Santa Clara,3/12/20,38554,0.009419152,84.08786511
Sonoma,Santa Cruz,3/12/20,4103,0.000845309,141.1042205
Sonoma,Solano,3/12/20,12473,0.089602705,99.74306054
Sonoma,Yolo,3/12/20,8579,0.024634706,98.95064246
Yolo,Alameda,3/12/20,38213,0.089054668,77.77334228
Yolo,Contra Costa,3/12/20,29084,0.117379648,79.32070311
Yolo,Marin,3/12/20,4913,0.013404826,70.20087244
Yolo,Napa,3/12/20,4709,0.085208066,104.0447623
Yolo,Sacramento,3/12/20,37356,0.592726425,100.8668385
Yolo,San Benito,3/12/20,2054,0.002331274,53.77156762
Yolo,San Francisco,3/12/20,16472,0.034502856,68.7790348
Yolo,San Joaquin,3/12/20,17489,0.051754284,90.74140764
Yolo,San Mateo,3/12/20,20204,0.020631775,74.67625609
Yolo,Santa Clara,3/12/20,38554,0.024128686,73.6790949
Yolo,Santa Cruz,3/12/20,4103,0.003263784,103.4275088
Yolo,Solano,3/12/20,12473,0.339783192,96.83596103
Yolo,Sonoma,3/12/20,8281,0.023778995,90.96529098
Alameda,did not enter other counties,3/12/20,38213,0.484756496,110.0290039
Contra Costa,did not enter other counties,3/12/20,29084,0.555013066,113.2553181
Marin,did not enter other counties,3/12/20,4913,0.462243029,121.5970954
Napa,did not enter other counties,3/12/20,4709,0.28689743,92.13681557
Sacramento,did not enter other counties,3/12/20,37356,0.800540743,101.4002049
San Benito,did not enter other counties,3/12/20,2054,0.402142162,102.3164907
San Francisco,did not enter other counties,3/12/20,16472,0.390298689,108.1718109
San Joaquin,did not enter other counties,3/12/20,17489,0.670993196,102.2900188
San Mateo,did not enter other counties,3/12/20,20204,0.41877846,123.9322812
Santa Clara,did not enter other counties,3/12/20,38554,0.723297194,107.5861883
Santa Cruz,did not enter other counties,3/12/20,4103,0.717280039,99.1215879
Solano,did not enter other counties,3/12/20,12473,0.432053235,109.4371327
Sonoma,did not enter other counties,3/12/20,8281,0.749305639,102.5330233
Yolo,did not enter other counties,3/12/20,8579,0.293390838,100.1087498
Alameda,Contra Costa,3/13/20,29217,0.282074925,94.95918594
Alameda,Marin,3/13/20,4912,0.019890405,97.08312856
Alameda,Napa,3/13/20,4776,0.022524896,91.89112293
Alameda,Sacramento,3/13/20,37195,0.025475526,82.26285296
Alameda,San Benito,3/13/20,2095,0.004847463,102.4581721
Alameda,San Francisco,3/13/20,15985,0.112492755,76.7259398
Alameda,San Joaquin,3/13/20,17877,0.09120607,98.4174649
Alameda,San Mateo,3/13/20,19986,0.098846093,82.93092428
Alameda,Santa Clara,3/13/20,38248,0.138784973,83.4168849
Alameda,Santa Cruz,3/13/20,4157,0.005822225,108.6992542
Alameda,Solano,3/13/20,12622,0.05137257,89.23272422
Alameda,Sonoma,3/13/20,8226,0.009694926,105.3507064
Alameda,Yolo,3/13/20,8627,0.021760894,81.89758334
Contra Costa,Alameda,3/13/20,37958,0.366464729,89.6370155
Contra Costa,Marin,3/13/20,4912,0.034603142,94.57732618
Contra Costa,Napa,3/13/20,4776,0.04401547,89.5112145
Contra Costa,Sacramento,3/13/20,37195,0.041585378,81.50626539
Contra Costa,San Benito,3/13/20,2095,0.003148852,109.1893557
Contra Costa,San Francisco,3/13/20,15985,0.084197556,76.58934625
Contra Costa,San Joaquin,3/13/20,17877,0.039702913,96.69775303
Contra Costa,San Mateo,3/13/20,19986,0.045110723,79.38067556
Contra Costa,Santa Clara,3/13/20,38248,0.037307047,74.9123106
Contra Costa,Santa Cruz,3/13/20,4157,0.002738132,89.02435884
Contra Costa,Solano,3/13/20,12622,0.12194955,90.07941472
Contra Costa,Sonoma,3/13/20,8226,0.016736831,96.41646674
Contra Costa,Yolo,3/13/20,8627,0.03829962,81.38613424
Marin,Alameda,3/13/20,37958,0.153705212,93.34240924
Marin,Contra Costa,3/13/20,29217,0.205822476,96.39455011
Marin,Napa,3/13/20,4776,0.075936482,94.49519774
Marin,Sacramento,3/13/20,37195,0.027890879,86.35802646
Marin,San Benito,3/13/20,2095,0.00264658,66.93029233
Marin,San Francisco,3/13/20,15985,0.229030945,74.99704448
Marin,San Joaquin,3/13/20,17877,0.023004886,117.3259936
Marin,San Mateo,3/13/20,19986,0.080211726,69.3385951
Marin,Santa Clara,3/13/20,38248,0.030741042,74.02664262
Marin,Santa Cruz,3/13/20,4157,0.004275244,97.64822881
Marin,Solano,3/13/20,12622,0.095480456,93.82180884
Marin,Sonoma,3/13/20,8226,0.288884365,94.43707953
Marin,Yolo,3/13/20,8627,0.02728013,81.39061448
Napa,Alameda,3/13/20,37958,0.179020101,89.58326228
Napa,Contra Costa,3/13/20,29217,0.269262982,92.46750104
Napa,Marin,3/13/20,4912,0.078098827,95.86699412
Napa,Sacramento,3/13/20,37195,0.145728643,93.3775978
Napa,San Benito,3/13/20,2095,0.001884422,96.81491341
Napa,San Francisco,3/13/20,15985,0.09819933,81.62359994
Napa,San Joaquin,3/13/20,17877,0.025753769,88.3499251
Napa,San Mateo,3/13/20,19986,0.054438861,82.5515876
Napa,Santa Clara,3/13/20,38248,0.020100503,78.13234923
Napa,Santa Cruz,3/13/20,4157,0.001465662,72.63199003
Napa,Solano,3/13/20,12622,0.645309883,99.17495916
Napa,Sonoma,3/13/20,8226,0.172319933,92.92504915
Napa,Yolo,3/13/20,8627,0.168760469,93.67000294
Sacramento,Alameda,3/13/20,37958,0.025998118,78.02846029
Sacramento,Contra Costa,3/13/20,29217,0.032665681,82.01396511
Sacramento,Marin,3/13/20,4912,0.003683291,85.41591719
Sacramento,Napa,3/13/20,4776,0.018712192,90.82629169
Sacramento,San Benito,3/13/20,2095,0.001720661,126.3601628
Sacramento,San Francisco,3/13/20,15985,0.008737734,76.78401009
Sacramento,San Joaquin,3/13/20,17877,0.070600887,97.90037672
Sacramento,San Mateo,3/13/20,19986,0.005995429,72.08240254
Sacramento,Santa Clara,3/13/20,38248,0.008952816,74.42737569
Sacramento,Santa Cruz,3/13/20,4157,0.001478693,123.6013991
Sacramento,Solano,3/13/20,12622,0.063906439,89.67978126
Sacramento,Sonoma,3/13/20,8226,0.00645248,91.67971913
Sacramento,Yolo,3/13/20,8627,0.137034548,95.55701068
San Benito,Alameda,3/13/20,37958,0.087828162,96.58430431
San Benito,Contra Costa,3/13/20,29217,0.043914081,109.0665523
San Benito,Marin,3/13/20,4912,0.006205251,65.41867333
San Benito,Napa,3/13/20,4776,0.004295943,92.97143438
San Benito,Sacramento,3/13/20,37195,0.030548926,125.5068763
San Benito,San Francisco,3/13/20,15985,0.017183771,69.71920722
San Benito,San Joaquin,3/13/20,17877,0.050119332,123.5878998
San Benito,San Mateo,3/13/20,19986,0.040572792,68.44294894
San Benito,Santa Clara,3/13/20,38248,0.564677804,92.9582323
San Benito,Santa Cruz,3/13/20,4157,0.126491647,97.8261539
San Benito,Solano,3/13/20,12622,0.016706444,107.4910171
San Benito,Sonoma,3/13/20,8226,0.004295943,77.10232118
San Benito,Yolo,3/13/20,8627,0.012410501,108.3698288
San Francisco,Alameda,3/13/20,37958,0.26712543,88.40535706
San Francisco,Contra Costa,3/13/20,29217,0.153894276,93.4873243
San Francisco,Marin,3/13/20,4912,0.07037848,89.87218794
San Francisco,Napa,3/13/20,4776,0.029340006,96.57591279
San Francisco,Sacramento,3/13/20,37195,0.020331561,93.39735681
San Francisco,San Benito,3/13/20,2095,0.002252111,85.41558424
San Francisco,San Joaquin,3/13/20,17877,0.016890835,97.31716709
San Francisco,San Mateo,3/13/20,19986,0.396434157,95.88549691
San Francisco,Santa Clara,3/13/20,38248,0.061057241,72.4071151
San Francisco,Santa Cruz,3/13/20,4157,0.004504223,116.4547369
San Francisco,Solano,3/13/20,12622,0.050359712,98.30628813
San Francisco,Sonoma,3/13/20,8226,0.022959024,91.70227984
San Francisco,Yolo,3/13/20,8627,0.021269941,90.79020743
San Joaquin,Alameda,3/13/20,37958,0.193656654,93.37783751
San Joaquin,Contra Costa,3/13/20,29217,0.064887845,97.22377795
San Joaquin,Marin,3/13/20,4912,0.006320971,115.681408
San Joaquin,Napa,3/13/20,4776,0.006880349,86.03132716
San Joaquin,Sacramento,3/13/20,37195,0.146892655,97.82827845
San Joaquin,San Benito,3/13/20,2095,0.005873469,124.3620798
San Joaquin,San Francisco,3/13/20,15985,0.015103205,80.08014431
San Joaquin,San Mateo,3/13/20,19986,0.021480114,92.73039198
San Joaquin,Santa Clara,3/13/20,38248,0.048330257,95.05904815
San Joaquin,Santa Cruz,3/13/20,4157,0.004251273,150.3783745
San Joaquin,Solano,3/13/20,12622,0.025843262,96.11255156
San Joaquin,Sonoma,3/13/20,8226,0.00609722,113.2013957
San Joaquin,Yolo,3/13/20,8627,0.026067013,102.7801931
San Mateo,Alameda,3/13/20,37958,0.187731412,85.71668582
San Mateo,Contra Costa,3/13/20,29217,0.065946162,86.95772719
San Mateo,Marin,3/13/20,4912,0.0197138,74.5625781
San Mateo,Napa,3/13/20,4776,0.013009106,87.51871861
San Mateo,Sacramento,3/13/20,37195,0.01115781,78.54059585
San Mateo,San Benito,3/13/20,2095,0.004252977,75.18420718
San Mateo,San Francisco,3/13/20,15985,0.31707195,85.99049668
San Mateo,San Joaquin,3/13/20,17877,0.019213449,100.9983764
San Mateo,Santa Clara,3/13/20,38248,0.232362654,81.66499623
San Mateo,Santa Cruz,3/13/20,4157,0.008355849,85.59801396
San Mateo,Solano,3/13/20,12622,0.022966076,86.01914247
San Mateo,Sonoma,3/13/20,8226,0.008255779,79.19923738
San Mateo,Yolo,3/13/20,8627,0.011558091,81.71239841
Santa Clara,Alameda,3/13/20,37958,0.137732692,82.20052269
Santa Clara,Contra Costa,3/13/20,29217,0.028498222,78.21875974
Santa Clara,Marin,3/13/20,4912,0.003947919,75.83352868
Santa Clara,Napa,3/13/20,4776,0.002509935,78.91238636
Santa Clara,Sacramento,3/13/20,37195,0.008706338,77.07026364
Santa Clara,San Benito,3/13/20,2095,0.030929722,97.12322939
Santa Clara,San Francisco,3/13/20,15985,0.025517674,61.90800778
Santa Clara,San Joaquin,3/13/20,17877,0.022589416,98.60665522
Santa Clara,San Mateo,3/13/20,19986,0.121418113,77.89720858
Santa Clara,Santa Cruz,3/13/20,4157,0.02899498,98.9096794
Santa Clara,Solano,3/13/20,12622,0.010484208,80.44258313
Santa Clara,Sonoma,3/13/20,8226,0.00253608,95.77707396
Santa Clara,Yolo,3/13/20,8627,0.006483999,75.15555835
Santa Cruz,Alameda,3/13/20,37958,0.053163339,104.3755341
Santa Cruz,Contra Costa,3/13/20,29217,0.019244648,90.72997965
Santa Cruz,Marin,3/13/20,4912,0.00505172,98.31704188
Santa Cruz,Napa,3/13/20,4776,0.001683907,71.4904571
Santa Cruz,Sacramento,3/13/20,37195,0.013230695,125.3361746
Santa Cruz,San Benito,3/13/20,2095,0.063747895,99.51930034
Santa Cruz,San Francisco,3/13/20,15985,0.017320183,97.11368272
Santa Cruz,San Joaquin,3/13/20,17877,0.018282415,151.9861986
Santa Cruz,San Mateo,3/13/20,19986,0.040173202,79.62402812
Santa Cruz,Santa Clara,3/13/20,38248,0.266778927,96.42516701
Santa Cruz,Solano,3/13/20,12622,0.009381766,80.05129055
Santa Cruz,Sonoma,3/13/20,8226,0.002405581,99.82776787
Santa Cruz,Yolo,3/13/20,8627,0.006976185,80.15713771
Solano,Alameda,3/13/20,37958,0.154492157,85.35967174
Solano,Contra Costa,3/13/20,29217,0.282284899,91.3343966
Solano,Marin,3/13/20,4912,0.037157344,93.37307892
Solano,Napa,3/13/20,4776,0.244176834,97.34972284
Solano,Sacramento,3/13/20,37195,0.188321977,90.40419378
Solano,San Benito,3/13/20,2095,0.002772936,109.6282035
Solano,San Francisco,3/13/20,15985,0.063777531,81.55703467
Solano,San Joaquin,3/13/20,17877,0.036602757,96.90214144
Solano,San Mateo,3/13/20,19986,0.036365077,79.61657459
Solano,Santa Clara,3/13/20,38248,0.031769926,78.25895139
Solano,Santa Cruz,3/13/20,4157,0.003089843,79.6477934
Solano,Sonoma,3/13/20,8226,0.058469339,94.38133113
Solano,Yolo,3/13/20,8627,0.239819363,92.37784477
Sonoma,Alameda,3/13/20,37958,0.044736202,101.3274361
Sonoma,Contra Costa,3/13/20,29217,0.05944566,98.302854
Sonoma,Marin,3/13/20,4912,0.172501823,94.4475348
Sonoma,Napa,3/13/20,4776,0.100048626,91.69051281
Sonoma,Sacramento,3/13/20,37195,0.029175784,93.00001184
Sonoma,San Benito,3/13/20,2095,0.001094092,78.78850782
Sonoma,San Francisco,3/13/20,15985,0.044614637,76.47443434
Sonoma,San Joaquin,3/13/20,17877,0.013250669,114.6695907
Sonoma,San Mateo,3/13/20,19986,0.020058352,73.74159511
Sonoma,Santa Clara,3/13/20,38248,0.011791879,93.82421078
Sonoma,Santa Cruz,3/13/20,4157,0.001215658,99.91779665
Sonoma,Solano,3/13/20,12622,0.089715536,94.87866524
Sonoma,Yolo,3/13/20,8627,0.028324824,89.00135776
Yolo,Alameda,3/13/20,37958,0.095745914,80.10709248
Yolo,Contra Costa,3/13/20,29217,0.129709053,84.46051612
Yolo,Marin,3/13/20,4912,0.01553263,83.16282782
Yolo,Napa,3/13/20,4776,0.093427611,93.91608565
Yolo,Sacramento,3/13/20,37195,0.59081952,98.28652065
Yolo,San Benito,3/13/20,2095,0.003013794,112.6122514
Yolo,San Francisco,3/13/20,15985,0.039411151,76.9432968
Yolo,San Joaquin,3/13/20,17877,0.05401646,105.9035335
Yolo,San Mateo,3/13/20,19986,0.0267764,77.30075697
Yolo,Santa Clara,3/13/20,38248,0.028746957,74.89702046
Yolo,Santa Cruz,3/13/20,4157,0.003361539,81.83735209
Yolo,Solano,3/13/20,12622,0.350875159,94.33976272
Yolo,Sonoma,3/13/20,8226,0.02700823,90.52107395
Alameda,did not enter other counties,3/13/20,37958,0.490331419,112.5361661
Contra Costa,did not enter other counties,3/13/20,29217,0.556901804,108.6365355
Marin,did not enter other counties,3/13/20,4912,0.464983713,118.248789
Napa,did not enter other counties,3/13/20,4776,0.284757119,104.0577602
Sacramento,did not enter other counties,3/13/20,37195,0.797929829,101.107333
San Benito,did not enter other counties,3/13/20,2095,0.391408115,112.4598488
San Francisco,did not enter other counties,3/13/20,15985,0.398999062,114.1299553
San Joaquin,did not enter other counties,3/13/20,17877,0.668456676,101.7315279
San Mateo,did not enter other counties,3/13/20,19986,0.430201141,124.7752255
Santa Clara,did not enter other counties,3/13/20,38248,0.7259726,108.1856849
Santa Cruz,did not enter other counties,3/13/20,4157,0.706278566,101.9613122
Solano,did not enter other counties,3/13/20,12622,0.4274283,105.9217132
Sonoma,did not enter other counties,3/13/20,8226,0.750303914,101.9246223
Yolo,did not enter other counties,3/13/20,8627,0.293033499,102.9427312
Alameda,Contra Costa,3/14/20,29151,0.286777013,89.31671583
Alameda,Marin,3/14/20,4932,0.019447913,73.37759284
Alameda,Napa,3/14/20,4788,0.023645687,76.88256741
Alameda,Sacramento,3/14/20,36957,0.035867053,74.82904431
Alameda,San Benito,3/14/20,2252,0.006535774,82.22424431
Alameda,San Francisco,3/14/20,15439,0.110629932,73.39656699
Alameda,San Joaquin,3/14/20,18136,0.098913361,94.35379521
Alameda,San Mateo,3/14/20,19730,0.101649884,80.73620193
Alameda,Santa Clara,3/14/20,37642,0.144982598,80.96551713
Alameda,Santa Cruz,3/14/20,4283,0.008342411,90.82493963
Alameda,Solano,3/14/20,13018,0.05906108,76.92946725
Alameda,Sonoma,3/14/20,8240,0.009883366,72.05232286
Alameda,Yolo,3/14/20,8937,0.02917187,67.74948369
Contra Costa,Alameda,3/14/20,37639,0.370278893,83.94975911
Contra Costa,Marin,3/14/20,4932,0.033926795,75.40169998
Contra Costa,Napa,3/14/20,4788,0.044972728,74.85103484
Contra Costa,Sacramento,3/14/20,36957,0.053445851,72.34927694
Contra Costa,San Benito,3/14/20,2252,0.004425234,77.99024369
Contra Costa,San Francisco,3/14/20,15439,0.085897568,74.01534008
Contra Costa,San Joaquin,3/14/20,18136,0.043531954,86.79251171
Contra Costa,San Mateo,3/14/20,19730,0.050632911,76.70957411
Contra Costa,Santa Clara,3/14/20,37642,0.042537134,68.52462283
Contra Costa,Santa Cruz,3/14/20,4283,0.004596755,79.96245624
Contra Costa,Solano,3/14/20,13018,0.133477411,80.26335946
Contra Costa,Sonoma,3/14/20,8240,0.016740421,68.51174743
Contra Costa,Yolo,3/14/20,8937,0.049741004,68.047634
Marin,Alameda,3/14/20,37639,0.148418491,73.64363318
Marin,Contra Costa,3/14/20,29151,0.20052717,80.57014029
Marin,Napa,3/14/20,4788,0.080494728,82.90490339
Marin,Sacramento,3/14/20,36957,0.03730738,82.1405487
Marin,San Benito,3/14/20,2252,0.006690998,93.3302797
Marin,San Francisco,3/14/20,15439,0.237631792,74.70286778
Marin,San Joaquin,3/14/20,18136,0.020681265,80.27591351
Marin,San Mateo,3/14/20,19730,0.094890511,70.80862743
Marin,Santa Clara,3/14/20,37642,0.040145985,70.14712242
Marin,Santa Cruz,3/14/20,4283,0.00486618,60.98846995
Marin,Solano,3/14/20,13018,0.100770479,85.07265726
Marin,Sonoma,3/14/20,8240,0.296025953,85.78747689
Marin,Yolo,3/14/20,8937,0.036090835,72.79444626
Napa,Alameda,3/14/20,37639,0.18588137,80.15429481
Napa,Contra Costa,3/14/20,29151,0.273809524,83.07789644
Napa,Marin,3/14/20,4932,0.082915622,85.99982835
Napa,Sacramento,3/14/20,36957,0.172723475,84.55130071
Napa,San Benito,3/14/20,2252,0.002715121,77.9835001
Napa,San Francisco,3/14/20,15439,0.116541353,79.39451542
Napa,San Joaquin,3/14/20,18136,0.032581454,92.18631502
Napa,San Mateo,3/14/20,19730,0.069548872,85.41815296
Napa,Santa Clara,3/14/20,37642,0.02213868,78.98060585
Napa,Santa Cruz,3/14/20,4283,0.003341688,172.3737493
Napa,Solano,3/14/20,13018,0.653508772,95.94240691
Napa,Sonoma,3/14/20,8240,0.193191312,91.14508355
Napa,Yolo,3/14/20,8937,0.192147034,81.74895243
Sacramento,Alameda,3/14/20,37639,0.036528939,70.12153331
Sacramento,Contra Costa,3/14/20,29151,0.042157101,72.22434299
Sacramento,Marin,3/14/20,4932,0.004978759,76.4924295
Sacramento,Napa,3/14/20,4788,0.022377357,76.0029055
Sacramento,San Benito,3/14/20,2252,0.00229997,91.04140873
Sacramento,San Francisco,3/14/20,15439,0.01168926,61.56975545
Sacramento,San Joaquin,3/14/20,18136,0.080336607,90.28080631
Sacramento,San Mateo,3/14/20,19730,0.009064589,63.4185576
Sacramento,Santa Clara,3/14/20,37642,0.013962172,70.18996647
Sacramento,Santa Cruz,3/14/20,4283,0.002029386,80.14855828
Sacramento,Solano,3/14/20,13018,0.073003761,76.73043919
Sacramento,Sonoma,3/14/20,8240,0.008766945,79.71621531
Sacramento,Yolo,3/14/20,8937,0.146088698,85.96449799
San Benito,Alameda,3/14/20,37639,0.109236234,79.75131811
San Benito,Contra Costa,3/14/20,29151,0.057282416,80.58464055
San Benito,Marin,3/14/20,4932,0.014653641,89.88242197
San Benito,Napa,3/14/20,4788,0.005772647,71.87486622
San Benito,Sacramento,3/14/20,36957,0.037744227,94.03537919
San Benito,San Francisco,3/14/20,15439,0.022202487,69.84436571
San Benito,San Joaquin,3/14/20,18136,0.057726465,98.2644621
San Benito,San Mateo,3/14/20,19730,0.055950266,80.66564989
San Benito,Santa Clara,3/14/20,37642,0.586589698,88.82878762
San Benito,Santa Cruz,3/14/20,4283,0.136767318,98.90374602
