date,Hub,Spoke,Value,Device sample
3/17/20,Contra Costa,Santa Clara,0.043297048,25270
3/18/20,Contra Costa,Santa Clara,0.035233901,20472
3/19/20,Contra Costa,Santa Clara,0.033039778,20485
3/20/20,Contra Costa,Santa Clara,0.037991238,18337
3/21/20,Contra Costa,Santa Clara,0.040025072,13619
3/22/20,Contra Costa,Santa Clara,0.034726368,12587
3/23/20,Contra Costa,Santa Clara,0.02977997,18647
3/24/20,Contra Costa,Santa Clara,0.029572134,19127
3/25/20,Contra Costa,Santa Clara,0.030655322,18937
3/26/20,Contra Costa,Santa Clara,0.030397062,18959
3/27/20,Contra Costa,Santa Clara,0.029705506,19004
3/28/20,Contra Costa,Santa Clara,0.028726357,18478
3/29/20,Contra Costa,Santa Clara,0.023057899,17208
3/30/20,Contra Costa,Santa Clara,0.028670191,17884
3/31/20,Contra Costa,Santa Clara,0.031497084,18675
3/2/20,Contra Costa,Solano,0.196562007,13192
3/3/20,Contra Costa,Solano,0.137788906,10854
3/4/20,Contra Costa,Solano,0.138449934,11018
3/5/20,Contra Costa,Solano,0.14027493,11064
3/6/20,Contra Costa,Solano,0.14415678,11230
3/7/20,Contra Costa,Solano,0.17487759,11961
3/8/20,Contra Costa,Solano,0.177935668,11968
3/9/20,Contra Costa,Solano,0.200227323,12733
3/10/20,Contra Costa,Solano,0.141038314,10732
3/11/20,Contra Costa,Solano,0.138958399,10765
3/12/20,Contra Costa,Solano,0.137779176,10848
3/13/20,Contra Costa,Solano,0.138449625,10593
3/14/20,Contra Costa,Solano,0.151440398,10615
3/15/20,Contra Costa,Solano,0.130371165,9103
3/16/20,Contra Costa,Solano,0.158500605,9433
3/17/20,Contra Costa,Solano,0.139501814,9176
3/18/20,Contra Costa,Solano,0.135162481,8559
3/19/20,Contra Costa,Solano,0.127076068,8189
3/20/20,Contra Costa,Solano,0.13162885,7346
3/21/20,Contra Costa,Solano,0.135476361,5428
3/22/20,Contra Costa,Solano,0.102089552,4684
3/23/20,Contra Costa,Solano,0.110963581,7267
3/24/20,Contra Costa,Solano,0.113669895,7246
3/25/20,Contra Costa,Solano,0.113333766,7178
3/26/20,Contra Costa,Solano,0.115952125,7298
3/27/20,Contra Costa,Solano,0.115044814,7286
3/28/20,Contra Costa,Solano,0.110128462,7097
3/29/20,Contra Costa,Solano,0.080811754,6177
3/30/20,Contra Costa,Solano,0.108919615,6765
3/31/20,Contra Costa,Solano,0.115683733,7101
3/2/20,Contra Costa,Sonoma,0.029608841,7868
3/3/20,Contra Costa,Sonoma,0.017758089,7174
3/4/20,Contra Costa,Sonoma,0.019573826,7420
3/5/20,Contra Costa,Sonoma,0.018645098,7354
3/6/20,Contra Costa,Sonoma,0.01986278,7344
3/7/20,Contra Costa,Sonoma,0.023088512,7309
3/8/20,Contra Costa,Sonoma,0.025948952,7367
3/9/20,Contra Costa,Sonoma,0.027902031,7460
3/10/20,Contra Costa,Sonoma,0.019097703,7146
3/11/20,Contra Costa,Sonoma,0.019158586,7207
3/12/20,Contra Costa,Sonoma,0.01962095,7241
3/13/20,Contra Costa,Sonoma,0.019481578,7005
3/14/20,Contra Costa,Sonoma,0.020529331,6800
3/15/20,Contra Costa,Sonoma,0.02009462,5962
3/16/20,Contra Costa,Sonoma,0.023168077,5836
3/17/20,Contra Costa,Sonoma,0.018927135,5812
3/18/20,Contra Costa,Sonoma,0.019402452,5393
3/19/20,Contra Costa,Sonoma,0.01779065,4896
3/20/20,Contra Costa,Sonoma,0.017851305,4539
3/21/20,Contra Costa,Sonoma,0.016923352,3348
3/22/20,Contra Costa,Sonoma,0.016019901,3172
3/23/20,Contra Costa,Sonoma,0.015680324,4872
3/24/20,Contra Costa,Sonoma,0.015908654,4914
3/25/20,Contra Costa,Sonoma,0.016431772,4735
3/26/20,Contra Costa,Sonoma,0.015135204,4797
3/27/20,Contra Costa,Sonoma,0.014020487,4781
3/28/20,Contra Costa,Sonoma,0.01465367,4806
3/29/20,Contra Costa,Sonoma,0.012510911,4300
3/30/20,Contra Costa,Sonoma,0.012877864,4420
3/31/20,Contra Costa,Sonoma,0.015424498,4618
3/2/20,Marin,Alameda,0.229569792,37341
3/3/20,Marin,Alameda,0.165762099,34554
3/4/20,Marin,Alameda,0.180756757,35252
3/5/20,Marin,Alameda,0.169379015,35119
3/6/20,Marin,Alameda,0.183712524,35206
3/7/20,Marin,Alameda,0.200213904,35092
3/8/20,Marin,Alameda,0.217817562,33310
3/9/20,Marin,Alameda,0.225232511,35460
3/10/20,Marin,Alameda,0.173176789,33170
3/11/20,Marin,Alameda,0.162679426,33371
3/12/20,Marin,Alameda,0.170964873,32820
3/13/20,Marin,Alameda,0.173488815,31413
3/14/20,Marin,Alameda,0.1739546,30132
3/15/20,Marin,Alameda,0.170212766,25155
3/16/20,Marin,Alameda,0.1845898,25791
3/17/20,Marin,Alameda,0.159663866,26244
3/18/20,Marin,Alameda,0.136463683,20700
3/19/20,Marin,Alameda,0.144491041,20677
3/20/20,Marin,Alameda,0.139266584,18536
3/21/20,Marin,Alameda,0.146561443,13643
3/22/20,Marin,Alameda,0.162921348,11780
3/23/20,Marin,Alameda,0.138519924,18327
3/24/20,Marin,Alameda,0.139267462,18894
3/25/20,Marin,Alameda,0.129018431,18580
3/26/20,Marin,Alameda,0.126341866,19060
3/27/20,Marin,Alameda,0.12631579,18685
3/28/20,Marin,Alameda,0.12936345,18066
3/29/20,Marin,Alameda,0.124349882,15845
3/30/20,Marin,Alameda,0.126421101,17344
3/31/20,Marin,Alameda,0.135478408,18432
3/2/20,Marin,Contra Costa,0.269209093,28505
3/3/20,Marin,Contra Costa,0.220262325,25960
3/4/20,Marin,Contra Costa,0.238702703,26515
3/5/20,Marin,Contra Costa,0.225481799,26334
3/6/20,Marin,Contra Costa,0.234956411,26381
3/7/20,Marin,Contra Costa,0.250909091,26550
3/8/20,Marin,Contra Costa,0.243606138,25897
3/9/20,Marin,Contra Costa,0.263040841,27274
3/10/20,Marin,Contra Costa,0.22668774,25291
3/11/20,Marin,Contra Costa,0.223513329,25576
3/12/20,Marin,Contra Costa,0.224321921,25432
3/13/20,Marin,Contra Costa,0.227986673,24536
3/14/20,Marin,Contra Costa,0.231063321,23917
3/15/20,Marin,Contra Costa,0.213931798,20503
3/16/20,Marin,Contra Costa,0.219512195,20675
3/17/20,Marin,Contra Costa,0.212484994,20394
3/18/20,Marin,Contra Costa,0.192223037,16802
3/19/20,Marin,Contra Costa,0.198627526,16919
3/20/20,Marin,Contra Costa,0.196126906,15293
3/21/20,Marin,Contra Costa,0.20800451,11168
3/22/20,Marin,Contra Costa,0.187890137,10050
3/23/20,Marin,Contra Costa,0.174952562,15816
3/24/20,Marin,Contra Costa,0.190800681,15589
3/25/20,Marin,Contra Costa,0.183026147,15397
3/26/20,Marin,Contra Costa,0.188687036,15791
3/27/20,Marin,Contra Costa,0.175157895,15620
3/28/20,Marin,Contra Costa,0.186447639,15491
3/29/20,Marin,Contra Costa,0.156028369,13748
3/30/20,Marin,Contra Costa,0.175534334,14754
3/31/20,Marin,Contra Costa,0.190939882,15430
3/2/20,Marin,did not enter other counties,0.287056171,5323
3/3/20,Marin,did not enter other counties,0.372682044,4422
3/4/20,Marin,did not enter other counties,0.354378378,4625
3/5/20,Marin,did not enter other counties,0.357173448,4670
3/6/20,Marin,did not enter other counties,0.347437806,4703
3/7/20,Marin,did not enter other counties,0.334117647,4675
3/8/20,Marin,did not enter other counties,0.330988917,4692
3/9/20,Marin,did not enter other counties,0.302668823,4946
3/10/20,Marin,did not enter other counties,0.378414992,4429
3/11/20,Marin,did not enter other counties,0.381635908,4389
3/12/20,Marin,did not enter other counties,0.379946643,4498
3/13/20,Marin,did not enter other counties,0.390052356,4202
3/14/20,Marin,did not enter other counties,0.381600956,4185
3/15/20,Marin,did not enter other counties,0.435733022,3431
3/16/20,Marin,did not enter other counties,0.385254989,3608
3/17/20,Marin,did not enter other counties,0.429171669,3332
3/18/20,Marin,did not enter other counties,0.47432135,2726
3/19/20,Marin,did not enter other counties,0.497140679,2623
3/20/20,Marin,did not enter other counties,0.482076638,2427
3/21/20,Marin,did not enter other counties,0.453213078,1774
3/22/20,Marin,did not enter other counties,0.465667915,1602
3/23/20,Marin,did not enter other counties,0.478557875,2635
3/24/20,Marin,did not enter other counties,0.496592845,2348
3/25/20,Marin,did not enter other counties,0.507501072,2333
3/26/20,Marin,did not enter other counties,0.516928159,2422
3/27/20,Marin,did not enter other counties,0.512421053,2375
3/28/20,Marin,did not enter other counties,0.510882957,2435
3/29/20,Marin,did not enter other counties,0.586761229,2115
3/30/20,Marin,did not enter other counties,0.523874488,2199
3/31/20,Marin,did not enter other counties,0.50592718,2362
3/2/20,Marin,Napa,0.103700921,5618
3/3/20,Marin,Napa,0.074626866,4344
3/4/20,Marin,Napa,0.085621622,4465
3/5/20,Marin,Napa,0.07751606,4431
3/6/20,Marin,Napa,0.09036785,4632
3/7/20,Marin,Napa,0.09026738,4911
3/8/20,Marin,Napa,0.091432225,4886
3/9/20,Marin,Napa,0.102304893,5357
3/10/20,Marin,Napa,0.083314518,4326
3/11/20,Marin,Napa,0.08498519,4408
3/12/20,Marin,Napa,0.081147177,4509
3/13/20,Marin,Napa,0.078058068,4187
3/14/20,Marin,Napa,0.087455197,4198
3/15/20,Marin,Napa,0.074322355,3540
3/16/20,Marin,Napa,0.078713969,3790
3/17/20,Marin,Napa,0.078631453,3605
3/18/20,Marin,Napa,0.091342627,3227
3/19/20,Marin,Napa,0.078536027,3073
3/20/20,Marin,Napa,0.076637824,2794
3/21/20,Marin,Napa,0.067643743,1783
3/22/20,Marin,Napa,0.056179775,1390
3/23/20,Marin,Napa,0.068690702,2567
3/24/20,Marin,Napa,0.080494037,2625
3/25/20,Marin,Napa,0.082297471,2513
3/26/20,Marin,Napa,0.078447564,2674
3/27/20,Marin,Napa,0.077052632,2602
3/28/20,Marin,Napa,0.07063655,2509
3/29/20,Marin,Napa,0.057210402,2006
3/30/20,Marin,Napa,0.076853115,2441
3/31/20,Marin,Napa,0.072819644,2554
3/2/20,Marin,Sacramento,0.0584257,31896
3/3/20,Marin,Sacramento,0.023066486,31802
3/4/20,Marin,Sacramento,0.028756757,32037
3/5/20,Marin,Sacramento,0.024411135,32020
3/6/20,Marin,Sacramento,0.034020838,31919
3/7/20,Marin,Sacramento,0.042352941,30911
3/8/20,Marin,Sacramento,0.043052003,29682
3/9/20,Marin,Sacramento,0.052972099,30505
3/10/20,Marin,Sacramento,0.028900429,30514
3/11/20,Marin,Sacramento,0.025290499,30877
3/12/20,Marin,Sacramento,0.025122277,30800
3/13/20,Marin,Sacramento,0.030461685,29591
3/14/20,Marin,Sacramento,0.034886499,28442
3/15/20,Marin,Sacramento,0.026231419,25340
3/16/20,Marin,Sacramento,0.027439024,24923
3/17/20,Marin,Sacramento,0.027010804,26163
3/18/20,Marin,Sacramento,0.032281731,25300
3/19/20,Marin,Sacramento,0.028974457,24455
3/20/20,Marin,Sacramento,0.023897816,21986
3/21/20,Marin,Sacramento,0.03156708,15430
3/22/20,Marin,Sacramento,0.026841448,14583
3/23/20,Marin,Sacramento,0.033396584,21120
3/24/20,Marin,Sacramento,0.022572402,22005
3/25/20,Marin,Sacramento,0.030004286,21690
3/26/20,Marin,Sacramento,0.023947151,21929
3/27/20,Marin,Sacramento,0.027789474,21679
3/28/20,Marin,Sacramento,0.022587269,21263
3/29/20,Marin,Sacramento,0.015602837,19623
3/30/20,Marin,Sacramento,0.022282856,20294
3/31/20,Marin,Sacramento,0.026672312,21116
3/2/20,Marin,San Francisco,0.34022168,16571
3/3/20,Marin,San Francisco,0.291723202,15985
3/4/20,Marin,San Francisco,0.302054054,16288
3/5/20,Marin,San Francisco,0.311991435,16382
3/6/20,Marin,San Francisco,0.322985329,16379
3/7/20,Marin,San Francisco,0.311229947,15562
3/8/20,Marin,San Francisco,0.30370844,13832
3/9/20,Marin,San Francisco,0.318641326,15183
3/10/20,Marin,San Francisco,0.28358546,14509
3/11/20,Marin,San Francisco,0.264524949,14663
3/12/20,Marin,San Francisco,0.271898622,14190
3/13/20,Marin,San Francisco,0.259638268,13160
3/14/20,Marin,San Francisco,0.267383513,12460
3/15/20,Marin,San Francisco,0.231419411,9834
3/16/20,Marin,San Francisco,0.247228381,10610
3/17/20,Marin,San Francisco,0.220588235,10378
3/18/20,Marin,San Francisco,0.174981658,7831
3/19/20,Marin,San Francisco,0.167746855,7781
3/20/20,Marin,San Francisco,0.166460651,6948
3/21/20,Marin,San Francisco,0.191657272,5082
3/22/20,Marin,San Francisco,0.194132335,4329
3/23/20,Marin,San Francisco,0.199620493,7106
3/24/20,Marin,San Francisco,0.156729131,7003
3/25/20,Marin,San Francisco,0.150021432,6913
3/26/20,Marin,San Francisco,0.153179191,7084
3/27/20,Marin,San Francisco,0.163789474,6963
3/28/20,Marin,San Francisco,0.163449692,6671
3/29/20,Marin,San Francisco,0.154609929,5768
3/30/20,Marin,San Francisco,0.157344247,6327
3/31/20,Marin,San Francisco,0.16934801,6770
3/2/20,Marin,San Mateo,0.147473229,20335
3/3/20,Marin,San Mateo,0.092492085,19353
3/4/20,Marin,San Mateo,0.103567568,19617
3/5/20,Marin,San Mateo,0.111134904,19485
3/6/20,Marin,San Mateo,0.119285562,19563
3/7/20,Marin,San Mateo,0.118930481,18653
3/8/20,Marin,San Mateo,0.135549872,17357
3/9/20,Marin,San Mateo,0.138697938,18734
3/10/20,Marin,San Mateo,0.100022579,17728
3/11/20,Marin,San Mateo,0.082934609,17839
3/12/20,Marin,San Mateo,0.093374833,17749
3/13/20,Marin,San Mateo,0.094716802,16785
3/14/20,Marin,San Mateo,0.117801673,16170
3/15/20,Marin,San Mateo,0.104342757,13100
3/16/20,Marin,San Mateo,0.10421286,13538
3/17/20,Marin,San Mateo,0.087935174,13497
3/18/20,Marin,San Mateo,0.07703595,10477
3/19/20,Marin,San Mateo,0.064048799,10340
3/20/20,Marin,San Mateo,0.065100948,9120
3/21/20,Marin,San Mateo,0.083990981,6567
3/22/20,Marin,San Mateo,0.083645443,5735
3/23/20,Marin,San Mateo,0.064895636,9363
3/24/20,Marin,San Mateo,0.055366269,9294
3/25/20,Marin,San Mateo,0.051007287,9052
3/26/20,Marin,San Mateo,0.047068538,9331
3/27/20,Marin,San Mateo,0.059368421,9211
3/28/20,Marin,San Mateo,0.056673511,9004
3/29/20,Marin,San Mateo,0.050591017,8028
3/30/20,Marin,San Mateo,0.043656207,8548
3/31/20,Marin,San Mateo,0.059271804,9093
3/2/20,Marin,Santa Clara,0.070073267,34488
3/3/20,Marin,Santa Clara,0.040705563,34533
3/4/20,Marin,Santa Clara,0.035675676,35119
3/5/20,Marin,Santa Clara,0.037473233,34789
3/6/20,Marin,Santa Clara,0.044439719,34503
3/7/20,Marin,Santa Clara,0.054545455,32776
3/8/20,Marin,Santa Clara,0.064364876,31078
3/9/20,Marin,Santa Clara,0.069551152,32668
3/10/20,Marin,Santa Clara,0.037480244,32383
3/11/20,Marin,Santa Clara,0.029619503,32203
3/12/20,Marin,Santa Clara,0.030902623,31899
3/13/20,Marin,Santa Clara,0.03736316,30478
3/14/20,Marin,Santa Clara,0.048267622,29007
3/15/20,Marin,Santa Clara,0.036723987,24621
3/16/20,Marin,Santa Clara,0.047117517,24672
3/17/20,Marin,Santa Clara,0.038715486,25270
3/18/20,Marin,Santa Clara,0.031181218,20472
3/19/20,Marin,Santa Clara,0.028593214,20485
3/20/20,Marin,Santa Clara,0.026782035,18337
3/21/20,Marin,Santa Clara,0.033258174,13619
3/22/20,Marin,Santa Clara,0.031210986,12587
3/23/20,Marin,Santa Clara,0.027324478,18647
3/24/20,Marin,Santa Clara,0.028109029,19127
3/25/20,Marin,Santa Clara,0.02571796,18937
3/26/20,Marin,Santa Clara,0.022295623,18959
3/27/20,Marin,Santa Clara,0.024,19004
3/28/20,Marin,Santa Clara,0.028747433,18478
3/29/20,Marin,Santa Clara,0.024113475,17208
3/30/20,Marin,Santa Clara,0.020009095,17884
3/31/20,Marin,Santa Clara,0.027942422,18675
3/2/20,Marin,Solano,0.132444111,13192
3/3/20,Marin,Solano,0.096788783,10854
3/4/20,Marin,Solano,0.108756757,11018
3/5/20,Marin,Solano,0.099143469,11064
3/6/20,Marin,Solano,0.113119286,11230
3/7/20,Marin,Solano,0.112513369,11961
3/8/20,Marin,Solano,0.110400682,11968
3/9/20,Marin,Solano,0.128184391,12733
3/10/20,Marin,Solano,0.107021901,10732
3/11/20,Marin,Solano,0.104807473,10765
3/12/20,Marin,Solano,0.104268564,10848
3/13/20,Marin,Solano,0.103998096,10593
3/14/20,Marin,Solano,0.109916368,10615
3/15/20,Marin,Solano,0.090935587,9103
3/16/20,Marin,Solano,0.101441242,9433
3/17/20,Marin,Solano,0.099339736,9176
3/18/20,Marin,Solano,0.117021277,8559
3/19/20,Marin,Solano,0.105223027,8189
3/20/20,Marin,Solano,0.108776267,7346
3/21/20,Marin,Solano,0.123449831,5428
3/22/20,Marin,Solano,0.09051186,4684
3/23/20,Marin,Solano,0.095635674,7267
3/24/20,Marin,Solano,0.105621806,7246
3/25/20,Marin,Solano,0.113587655,7178
3/26/20,Marin,Solano,0.108175062,7298
3/27/20,Marin,Solano,0.101473684,7286
3/28/20,Marin,Solano,0.095687885,7097
3/29/20,Marin,Solano,0.076122931,6177
3/30/20,Marin,Solano,0.098681219,6765
3/31/20,Marin,Solano,0.108806097,7101
3/2/20,Marin,Sonoma,0.401465339,7868
3/3/20,Marin,Sonoma,0.311849842,7174
3/4/20,Marin,Sonoma,0.330378378,7420
3/5/20,Marin,Sonoma,0.320985011,7354
3/6/20,Marin,Sonoma,0.327450564,7344
3/7/20,Marin,Sonoma,0.353796791,7309
3/8/20,Marin,Sonoma,0.380647911,7367
3/9/20,Marin,Sonoma,0.395673271,7460
3/10/20,Marin,Sonoma,0.329419734,7146
3/11/20,Marin,Sonoma,0.339485076,7207
3/12/20,Marin,Sonoma,0.330813695,7241
3/13/20,Marin,Sonoma,0.328177059,7005
3/14/20,Marin,Sonoma,0.354360812,6800
3/15/20,Marin,Sonoma,0.329932964,5962
3/16/20,Marin,Sonoma,0.368070953,5836
3/17/20,Marin,Sonoma,0.342737095,5812
3/18/20,Marin,Sonoma,0.336757153,5393
3/19/20,Marin,Sonoma,0.306519253,4896
3/20/20,Marin,Sonoma,0.326740832,4539
3/21/20,Marin,Sonoma,0.324689966,3348
3/22/20,Marin,Sonoma,0.310861423,3172
3/23/20,Marin,Sonoma,0.30512334,4872
3/24/20,Marin,Sonoma,0.321124361,4914
3/25/20,Marin,Sonoma,0.312901843,4735
3/26/20,Marin,Sonoma,0.294384806,4797
3/27/20,Marin,Sonoma,0.290105263,4781
3/28/20,Marin,Sonoma,0.296919918,4806
3/29/20,Marin,Sonoma,0.236879433,4300
3/30/20,Marin,Sonoma,0.295588904,4420
3/31/20,Marin,Sonoma,0.301439458,4618
3/2/20,Napa,Alameda,0.271626914,37341
3/3/20,Napa,Alameda,0.199355433,34554
3/4/20,Napa,Alameda,0.192833147,35252
3/5/20,Napa,Alameda,0.198375085,35119
3/6/20,Napa,Alameda,0.216105354,35206
3/7/20,Napa,Alameda,0.253512523,35092
3/8/20,Napa,Alameda,0.264428981,33310
3/9/20,Napa,Alameda,0.282247527,35460
3/10/20,Napa,Alameda,0.202496533,33170
3/11/20,Napa,Alameda,0.195780399,33371
3/12/20,Napa,Alameda,0.190064316,32820
3/13/20,Napa,Alameda,0.189873418,31413
3/14/20,Napa,Alameda,0.200571701,30132
3/15/20,Napa,Alameda,0.208757062,25155
3/16/20,Napa,Alameda,0.241424802,25791
3/17/20,Napa,Alameda,0.204993065,26244
3/18/20,Napa,Alameda,0.178184072,20700
3/19/20,Napa,Alameda,0.172795314,20677
3/20/20,Napa,Alameda,0.173228347,18536
3/21/20,Napa,Alameda,0.147504206,13643
3/22/20,Napa,Alameda,0.123021583,11780
3/23/20,Napa,Alameda,0.155044799,18327
3/24/20,Napa,Alameda,0.170666667,18894
3/25/20,Napa,Alameda,0.169120573,18580
3/26/20,Napa,Alameda,0.176514585,19060
3/27/20,Napa,Alameda,0.170253651,18685
3/28/20,Napa,Alameda,0.1681945,18066
3/29/20,Napa,Alameda,0.118644068,15845
3/30/20,Napa,Alameda,0.167144613,17344
3/31/20,Napa,Alameda,0.169146437,18432
3/2/20,Napa,Contra Costa,0.383410466,28505
3/3/20,Napa,Contra Costa,0.295349908,25960
3/4/20,Napa,Contra Costa,0.295408735,26515
3/5/20,Napa,Contra Costa,0.294967276,26334
3/6/20,Napa,Contra Costa,0.312392055,26381
3/7/20,Napa,Contra Costa,0.35389941,26550
3/8/20,Napa,Contra Costa,0.378223496,25897
3/9/20,Napa,Contra Costa,0.39163711,27274
3/10/20,Napa,Contra Costa,0.304669441,25291
3/11/20,Napa,Contra Costa,0.300589837,25576
3/12/20,Napa,Contra Costa,0.29230428,25432
3/13/20,Napa,Contra Costa,0.288750896,24536
3/14/20,Napa,Contra Costa,0.293711291,23917
3/15/20,Napa,Contra Costa,0.301694915,20503
3/16/20,Napa,Contra Costa,0.346701847,20675
3/17/20,Napa,Contra Costa,0.297919556,20394
3/18/20,Napa,Contra Costa,0.263402541,16802
3/19/20,Napa,Contra Costa,0.257403189,16919
3/20/20,Napa,Contra Costa,0.264137437,15293
3/21/20,Napa,Contra Costa,0.224901851,11168
3/22/20,Napa,Contra Costa,0.195683453,10050
3/23/20,Napa,Contra Costa,0.245812232,15816
3/24/20,Napa,Contra Costa,0.256380952,15589
3/25/20,Napa,Contra Costa,0.265021886,15397
3/26/20,Napa,Contra Costa,0.26776365,15791
3/27/20,Napa,Contra Costa,0.250960799,15620
3/28/20,Napa,Contra Costa,0.245117577,15491
3/29/20,Napa,Contra Costa,0.19441675,13748
3/30/20,Napa,Contra Costa,0.249897583,14754
3/31/20,Napa,Contra Costa,0.256068912,15430
3/2/20,Napa,did not enter other counties,0.156461374,5618
3/3/20,Napa,did not enter other counties,0.24286372,4344
3/4/20,Napa,did not enter other counties,0.234714446,4465
3/5/20,Napa,did not enter other counties,0.236289777,4431
3/6/20,Napa,did not enter other counties,0.220423143,4632
3/7/20,Napa,did not enter other counties,0.199144777,4911
3/8/20,Napa,did not enter other counties,0.180515759,4886
3/9/20,Napa,did not enter other counties,0.156244167,5357
3/10/20,Napa,did not enter other counties,0.235090153,4326
3/11/20,Napa,did not enter other counties,0.234346643,4408
3/12/20,Napa,did not enter other counties,0.229540918,4509
3/13/20,Napa,did not enter other counties,0.231191784,4187
3/14/20,Napa,did not enter other counties,0.214626012,4198
3/15/20,Napa,did not enter other counties,0.256497175,3540
3/16/20,Napa,did not enter other counties,0.216358839,3790
3/17/20,Napa,did not enter other counties,0.251317614,3605
3/18/20,Napa,did not enter other counties,0.275488069,3227
3/19/20,Napa,did not enter other counties,0.293524243,3073
3/20/20,Napa,did not enter other counties,0.288117394,2794
3/21/20,Napa,did not enter other counties,0.32361189,1783
3/22/20,Napa,did not enter other counties,0.397122302,1390
3/23/20,Napa,did not enter other counties,0.314764316,2567
3/24/20,Napa,did not enter other counties,0.316190476,2625
3/25/20,Napa,did not enter other counties,0.300039793,2513
3/26/20,Napa,did not enter other counties,0.309274495,2674
3/27/20,Napa,did not enter other counties,0.318601076,2602
3/28/20,Napa,did not enter other counties,0.317656437,2509
3/29/20,Napa,did not enter other counties,0.370887338,2006
3/30/20,Napa,did not enter other counties,0.312986481,2441
3/31/20,Napa,did not enter other counties,0.310101801,2554
3/2/20,Napa,Marin,0.098255607,5323
3/3/20,Napa,Marin,0.075966851,4422
3/4/20,Napa,Marin,0.08868981,4625
3/5/20,Napa,Marin,0.081697134,4670
3/6/20,Napa,Marin,0.091753022,4703
3/7/20,Napa,Marin,0.085929546,4675
3/8/20,Napa,Marin,0.087801883,4692
3/9/20,Napa,Marin,0.094455852,4946
3/10/20,Napa,Marin,0.085298197,4429
3/11/20,Napa,Marin,0.084618875,4389
3/12/20,Napa,Marin,0.080949213,4498
3/13/20,Napa,Marin,0.078337712,4202
3/14/20,Napa,Marin,0.087184374,4185
3/15/20,Napa,Marin,0.072033898,3431
3/16/20,Napa,Marin,0.074934037,3608
3/17/20,Napa,Marin,0.072676838,3332
3/18/20,Napa,Marin,0.07716145,2726
3/19/20,Napa,Marin,0.06703547,2623
3/20/20,Napa,Marin,0.066571224,2427
3/21/20,Napa,Marin,0.0673023,1774
3/22/20,Napa,Marin,0.064748201,1602
3/23/20,Napa,Marin,0.070510323,2635
3/24/20,Napa,Marin,0.072,2348
3/25/20,Napa,Marin,0.076402706,2333
3/26/20,Napa,Marin,0.0710546,2422
3/27/20,Napa,Marin,0.070330515,2375
3/28/20,Napa,Marin,0.068553208,2435
3/29/20,Napa,Marin,0.060319043,2115
3/30/20,Napa,Marin,0.069233921,2199
3/31/20,Napa,Marin,0.067345341,2362
3/2/20,Napa,Sacramento,0.224279103,31896
3/3/20,Napa,Sacramento,0.146178637,31802
3/4/20,Napa,Sacramento,0.151399776,32037
3/5/20,Napa,Sacramento,0.150078989,32020
3/6/20,Napa,Sacramento,0.167314335,31919
3/7/20,Napa,Sacramento,0.228670332,30911
3/8/20,Napa,Sacramento,0.240892346,29682
3/9/20,Napa,Sacramento,0.247153257,30505
3/10/20,Napa,Sacramento,0.148404993,30514
3/11/20,Napa,Sacramento,0.153357532,30877
3/12/20,Napa,Sacramento,0.149700599,30800
3/13/20,Napa,Sacramento,0.154287079,29591
3/14/20,Napa,Sacramento,0.176036208,28442
3/15/20,Napa,Sacramento,0.163841808,25340
3/16/20,Napa,Sacramento,0.183641161,24923
3/17/20,Napa,Sacramento,0.154785021,26163
3/18/20,Napa,Sacramento,0.153083359,25300
3/19/20,Napa,Sacramento,0.141880898,24455
3/20/20,Napa,Sacramento,0.12956335,21986
3/21/20,Napa,Sacramento,0.129556927,15430
3/22/20,Napa,Sacramento,0.107913669,14583
3/23/20,Napa,Sacramento,0.149980522,21120
3/24/20,Napa,Sacramento,0.134476191,22005
3/25/20,Napa,Sacramento,0.140071628,21690
3/26/20,Napa,Sacramento,0.145474944,21929
3/27/20,Napa,Sacramento,0.139892391,21679
3/28/20,Napa,Sacramento,0.141092069,21263
3/29/20,Napa,Sacramento,0.113659023,19623
3/30/20,Napa,Sacramento,0.140516182,20294
3/31/20,Napa,Sacramento,0.142913078,21116
3/2/20,Napa,San Francisco,0.170167319,16571
3/3/20,Napa,San Francisco,0.111187845,15985
3/4/20,Napa,San Francisco,0.109518477,16288
3/5/20,Napa,San Francisco,0.118483412,16382
3/6/20,Napa,San Francisco,0.126943005,16379
3/7/20,Napa,San Francisco,0.153532885,15562
3/8/20,Napa,San Francisco,0.148792468,13832
3/9/20,Napa,San Francisco,0.16912451,15183
3/10/20,Napa,San Francisco,0.114655571,14509
3/11/20,Napa,San Francisco,0.113883848,14663
3/12/20,Napa,San Francisco,0.104901309,14190
3/13/20,Napa,San Francisco,0.104370671,13160
3/14/20,Napa,San Francisco,0.123392092,12460
3/15/20,Napa,San Francisco,0.125141243,9834
3/16/20,Napa,San Francisco,0.13641161,10610
3/17/20,Napa,San Francisco,0.098474341,10378
3/18/20,Napa,San Francisco,0.08180973,7831
3/19/20,Napa,San Francisco,0.083306215,7781
3/20/20,Napa,San Francisco,0.078740157,6948
3/21/20,Napa,San Francisco,0.074593382,5082
3/22/20,Napa,San Francisco,0.070503597,4329
3/23/20,Napa,San Francisco,0.081028438,7106
3/24/20,Napa,San Francisco,0.072761905,7003
3/25/20,Napa,San Francisco,0.076800637,6913
3/26/20,Napa,San Francisco,0.080403889,7084
3/27/20,Napa,San Francisco,0.076479631,6963
3/28/20,Napa,San Francisco,0.088082902,6671
3/29/20,Napa,San Francisco,0.066301097,5768
